Ride_ID,Date,Time,City,Pickup_Location,Drop_Location,Vehicle_Type,Driver_Name,Customer_ID,Ride_Distance_KM,Fare_Amount,Payment_Mode,Ride_Status,Driver_Rating,Customer_Rating,Trip_Duration_Min,Surge_Multiplier,Weather,Fuel_Cost,Profit
R00932,2025-03-01,18:08,Bangalore,Airport,Hospital,Mini,Driver_82,C6194,15.3,237.7,UPI,Completed,4.6,3.6,23,1.0,Rainy,55.92,181.78
R00933,2025-12-07,04:44,Bangalore,IT Park,Residential Area,SUV,Driver_10,C9163,9.2,126.92,Cash,Completed,3.8,3.1,46,1.5,Sunny,22.62,104.3
R00934,2025-12-31,02:55,Delhi,Mall,Residential Area,Mini,Driver_34,C6468,5.8,88.45,Cash,Completed,3.4,3.4,20,1.0,Sunny,22.03,66.42
R00935,2025-05-22,09:53,Delhi,Bus Stand,Hospital,SUV,Driver_71,C5874,23.3,408.88,UPI,Completed,4.5,3.1,63,1.0,Cloudy,110.42,298.46
R00936,2025-06-20,08:47,Pune,Airport,Residential Area,Bike,Driver_6,C8687,3.5,37.41,Cash,Completed,3.2,3.3,81,1.0,Sunny,16.96,20.45
R00937,2025-06-21,05:11,Chennai,Airport,University,Sedan,Driver_94,C3075,20.2,316.94,UPI,Completed,4.6,4.4,40,1.5,Sunny,92.92,224.02
R00938,2025-12-15,16:56,Mumbai,IT Park,Hospital,Sedan,Driver_8,C8040,9.7,174.08,UPI,Completed,3.8,4.7,47,1.5,Sunny,41.99,132.09
R00939,2025-07-27,18:26,Delhi,Bus Stand,University,SUV,Driver_83,C9153,27.5,354.11,UPI,Cancelled,3.8,3.4,42,2.0,Sunny,75.55,278.56
R00940,2025-10-23,05:52,Mumbai,Bus Stand,Residential Area,Sedan,Driver_32,C1762,19.9,222.88,Card,Completed,3.8,4.9,45,1.0,Cloudy,79.86,143.02
R00941,2025-01-02,20:13,Delhi,Mall,Office Hub,Bike,Driver_19,C3408,22.1,404.42,Card,Completed,3.2,3.7,62,1.5,Cloudy,45.11,359.31
R00942,2025-09-23,21:17,Mumbai,IT Park,Market,Sedan,Driver_86,C4977,14.4,173.02,Cash,Completed,3.5,3.1,10,1.5,Rainy,56.23,116.79
R00943,2025-03-23,01:50,Bangalore,Railway Station,University,Mini,Driver_37,C3305,26.9,285.03,Cash,Completed,3.9,3.0,77,1.0,Cloudy,90.82,194.21
R00944,2025-08-21,11:19,Bangalore,IT Park,University,SUV,Driver_21,C8870,20.0,289.87,UPI,Completed,3.3,4.6,72,1.5,Sunny,81.31,208.56
R00945,2025-10-10,16:41,Pune,Mall,Airport,Mini,Driver_35,C9462,28.2,312.97,Cash,Completed,3.0,4.1,23,1.0,Rainy,117.42,195.55
R00946,2025-05-10,07:48,Pune,City Center,Office Hub,Bike,Driver_68,C1055,28.8,556.24,UPI,Cancelled,3.7,4.4,80,1.5,Cloudy,131.55,424.69
R00947,2025-06-24,00:30,Hyderabad,Mall,Airport,SUV,Driver_76,C4268,7.4,82.03,Card,Completed,4.7,4.2,82,1.5,Sunny,21.6,60.43
R00948,2025-07-14,15:39,Bangalore,Mall,University,Sedan,Driver_69,C6462,7.5,93.37,Cash,Completed,4.9,3.0,19,1.0,Cloudy,16.03,77.34
R00949,2025-03-12,07:26,Chennai,Airport,Residential Area,Bike,Driver_92,C3223,26.3,316.9,UPI,Completed,3.4,3.2,42,1.0,Cloudy,85.14,231.76
R00950,2025-07-29,03:17,Delhi,Mall,Office Hub,Mini,Driver_12,C5101,20.0,377.96,Card,Completed,4.3,4.5,15,1.5,Cloudy,93.59,284.37
R00951,2025-05-22,17:10,Hyderabad,Railway Station,University,SUV,Driver_13,C2453,20.4,345.96,Card,Completed,4.8,3.6,64,2.0,Rainy,41.19,304.77
R00952,2025-07-02,14:35,Chennai,City Center,Residential Area,SUV,Driver_25,C3819,21.5,220.78,UPI,Completed,3.1,3.4,36,1.0,Sunny,49.29,171.49
R00953,2025-06-01,14:03,Delhi,Bus Stand,Airport,Sedan,Driver_47,C5908,20.5,251.25,Card,Completed,4.4,4.7,30,1.5,Rainy,49.27,201.98
R00954,2025-01-04,05:23,Hyderabad,Airport,Residential Area,Sedan,Driver_28,C2199,3.0,35.25,UPI,Completed,3.9,4.4,31,1.5,Cloudy,13.59,21.66
R00955,2025-09-24,22:35,Pune,City Center,Market,Bike,Driver_21,C9730,26.7,408.74,Card,Completed,4.9,3.8,88,1.5,Rainy,125.56,283.18
R00956,2025-06-11,08:38,Delhi,Railway Station,University,SUV,Driver_49,C9772,8.0,138.67,Cash,Cancelled,4.7,3.2,26,1.0,Sunny,34.52,104.15
R00957,2025-12-25,17:54,Pune,Bus Stand,Airport,Sedan,Driver_7,C9486,5.2,76.92,UPI,Completed,3.5,3.3,16,2.0,Cloudy,24.59,52.33
R00958,2025-10-06,02:15,Delhi,Mall,Market,SUV,Driver_71,C3231,17.1,185.29,UPI,Completed,4.0,4.7,27,1.0,Cloudy,61.14,124.15
R00959,2025-11-22,02:33,Chennai,City Center,Residential Area,SUV,Driver_59,C3697,6.1,87.98,Card,Completed,4.7,3.1,11,1.0,Cloudy,19.92,68.06
R00960,2025-12-20,00:55,Chennai,Bus Stand,Hospital,Mini,Driver_11,C4119,24.7,254.5,Cash,Cancelled,3.2,4.6,78,2.0,Rainy,73.3,181.2
R00961,2025-01-30,20:47,Bangalore,Mall,University,Mini,Driver_65,C5749,29.1,298.52,Cash,Completed,3.2,4.6,86,2.0,Cloudy,71.28,227.24
R00962,2025-10-04,15:18,Mumbai,Mall,Hospital,Mini,Driver_41,C7216,15.8,301.82,Cash,Completed,3.9,3.1,86,1.0,Sunny,35.23,266.59
R00963,2025-12-05,08:56,Bangalore,Bus Stand,Hospital,SUV,Driver_68,C3456,8.9,119.74,Cash,Completed,3.2,3.8,44,2.0,Sunny,26.92,92.82
R00964,2025-06-14,11:42,Pune,IT Park,Airport,Mini,Driver_71,C1645,3.4,44.54,Card,Completed,3.8,3.5,87,2.0,Cloudy,8.54,36.0
R00965,2025-08-24,19:22,Chennai,City Center,Office Hub,Sedan,Driver_9,C1994,24.0,244.08,Cash,Completed,4.9,4.7,42,2.0,Sunny,92.96,151.12
R00966,2025-10-12,16:47,Chennai,Railway Station,Hospital,Bike,Driver_64,C5079,2.1,34.14,Card,Completed,4.4,3.4,18,1.5,Rainy,5.83,28.31
R00967,2025-05-05,04:43,Bangalore,Bus Stand,Office Hub,SUV,Driver_53,C5875,3.8,64.47,UPI,Completed,4.8,4.5,26,1.5,Cloudy,14.66,49.81
R00968,2025-09-28,13:13,Hyderabad,Airport,University,SUV,Driver_81,C7387,4.9,96.08,UPI,Completed,4.5,4.5,15,1.0,Rainy,13.5,82.58
R00969,2025-04-28,23:43,Mumbai,Bus Stand,Residential Area,Mini,Driver_61,C7181,12.3,189.85,Cash,Completed,3.6,3.6,83,2.0,Cloudy,31.5,158.35
R00970,2025-01-12,07:46,Pune,Railway Station,Market,SUV,Driver_93,C3199,5.1,63.31,Cash,Completed,4.4,4.3,53,1.0,Rainy,20.87,42.44
R00971,2025-12-18,20:03,Mumbai,Railway Station,Market,Sedan,Driver_68,C5222,29.8,384.83,Card,Completed,4.4,3.8,38,1.0,Sunny,77.89,306.94
R00972,2025-02-16,03:45,Delhi,City Center,Residential Area,Sedan,Driver_31,C2497,18.8,286.93,Card,Completed,4.0,3.3,51,1.0,Sunny,78.28,208.65
R00973,2025-07-28,01:46,Pune,IT Park,Market,Bike,Driver_13,C8564,4.2,45.52,Card,Completed,4.6,4.4,77,1.0,Sunny,17.85,27.67
R00974,2025-04-05,06:52,Bangalore,IT Park,Residential Area,Sedan,Driver_77,C9583,2.7,48.89,UPI,Completed,3.8,3.9,73,1.5,Cloudy,10.15,38.74
R00975,2025-05-26,19:07,Pune,Bus Stand,Office Hub,Bike,Driver_48,C6665,28.9,551.39,UPI,Completed,3.2,4.2,25,2.0,Cloudy,137.28,414.11
R00976,2025-10-22,09:06,Hyderabad,Mall,Residential Area,Sedan,Driver_97,C7672,17.1,209.62,UPI,Completed,4.4,4.9,87,2.0,Cloudy,54.57,155.05
R00977,2025-03-17,02:15,Delhi,Mall,Residential Area,SUV,Driver_17,C9514,14.6,194.94,Card,Completed,4.5,4.7,90,1.0,Rainy,47.52,147.42
R00978,2025-05-02,15:59,Delhi,City Center,Airport,Mini,Driver_15,C3110,13.1,188.03,Cash,Completed,3.0,3.1,34,1.0,Cloudy,57.28,130.75
R00979,2025-04-15,11:24,Delhi,IT Park,Office Hub,Bike,Driver_10,C6249,13.1,210.57,Card,Completed,4.9,4.5,42,1.5,Rainy,58.35,152.22
R00980,2025-01-27,13:32,Chennai,IT Park,University,Sedan,Driver_80,C4454,17.4,249.91,Card,Completed,3.6,4.9,24,1.0,Rainy,40.48,209.43
R00981,2025-10-11,00:50,Bangalore,Railway Station,University,Sedan,Driver_53,C1755,16.8,243.17,UPI,Completed,3.7,4.4,16,1.0,Cloudy,43.38,199.79
R00982,2025-07-09,14:44,Bangalore,City Center,Hospital,Mini,Driver_38,C5681,21.4,343.62,Card,Completed,3.0,5.0,42,2.0,Sunny,45.85,297.77
R00983,2025-07-26,19:45,Pune,City Center,University,SUV,Driver_71,C8474,18.0,349.67,UPI,Completed,3.6,4.1,56,2.0,Rainy,58.72,290.95
R00984,2025-11-23,18:15,Pune,Mall,Hospital,Sedan,Driver_23,C4119,6.1,95.49,UPI,Completed,4.6,4.6,47,1.0,Rainy,17.59,77.9
R00985,2025-07-26,18:35,Delhi,City Center,University,Sedan,Driver_51,C2928,28.9,304.83,Cash,Completed,4.9,3.1,66,1.0,Cloudy,111.75,193.08
R00986,2025-04-21,09:35,Mumbai,Mall,Airport,SUV,Driver_84,C4997,28.4,489.73,Card,Completed,4.8,4.5,46,1.0,Rainy,101.1,388.63
R00987,2025-07-28,21:07,Hyderabad,Mall,Residential Area,Sedan,Driver_52,C6877,29.5,561.16,Card,Completed,3.9,3.5,80,1.5,Cloudy,109.11,452.05
R00988,2025-07-13,11:26,Pune,IT Park,University,Mini,Driver_87,C3387,19.6,377.0,UPI,Completed,3.6,3.7,25,1.5,Sunny,51.94,325.06
R00989,2025-05-17,12:34,Pune,Mall,Airport,Mini,Driver_4,C3690,6.2,98.43,Cash,Completed,3.0,4.3,75,1.5,Cloudy,26.78,71.65
R00990,2025-07-20,12:04,Hyderabad,City Center,Office Hub,Mini,Driver_11,C4167,30.0,335.04,Card,Completed,4.9,4.7,16,1.0,Rainy,148.17,186.87
R00991,2025-09-28,01:39,Delhi,Bus Stand,Market,Mini,Driver_59,C7681,20.2,218.18,UPI,Completed,4.0,4.7,66,2.0,Rainy,78.57,139.61
R00992,2025-11-18,04:03,Delhi,IT Park,University,Bike,Driver_77,C5612,22.4,273.39,Cash,Completed,4.4,3.9,27,2.0,Rainy,63.6,209.79
R00993,2025-07-30,21:08,Delhi,Bus Stand,University,Bike,Driver_50,C1781,18.7,251.43,UPI,Completed,4.9,3.1,43,1.0,Rainy,68.56,182.87
R00994,2025-09-26,21:34,Hyderabad,Railway Station,Residential Area,Sedan,Driver_41,C6863,9.4,185.21,Card,Cancelled,3.4,4.8,61,1.0,Rainy,24.4,160.81
R00995,2025-10-06,02:29,Mumbai,Bus Stand,Residential Area,Mini,Driver_78,C3676,2.3,42.54,UPI,Completed,3.4,3.8,75,2.0,Rainy,10.8,31.74
R00996,2025-03-09,14:31,Mumbai,Railway Station,University,Mini,Driver_86,C9932,17.3,341.92,Cash,Completed,4.2,4.5,31,2.0,Rainy,54.11,287.81
R00997,2025-01-25,04:55,Delhi,IT Park,Market,SUV,Driver_7,C4874,13.1,197.85,Cash,Completed,3.5,3.2,70,2.0,Sunny,64.44,133.41
R00998,2025-03-14,14:47,Mumbai,Airport,Residential Area,Sedan,Driver_82,C2511,24.1,401.81,Cash,Completed,4.2,4.7,23,2.0,Sunny,60.51,341.3
R00999,2025-05-14,16:59,Chennai,IT Park,Airport,Bike,Driver_30,C7979,29.3,343.28,UPI,Completed,4.1,4.8,75,1.0,Cloudy,106.6,236.68
R01000,2025-12-15,10:26,Chennai,Airport,University,Bike,Driver_52,C2949,2.8,34.41,Cash,Completed,3.1,4.7,73,1.0,Rainy,11.9,22.51
R01001,2025-09-23,04:55,Pune,Railway Station,Residential Area,Sedan,Driver_24,C4668,24.2,330.35,Card,Completed,4.3,3.2,60,2.0,Cloudy,48.56,281.79
R01002,2025-07-07,00:49,Chennai,Mall,University,Sedan,Driver_94,C2193,11.4,226.73,Card,Completed,4.9,3.1,83,1.0,Rainy,54.85,171.88
R01003,2025-10-18,12:29,Pune,Bus Stand,Market,Sedan,Driver_56,C9877,23.1,451.58,Cash,Completed,4.7,4.9,26,1.0,Rainy,84.84,366.74
R01004,2025-01-18,19:44,Chennai,City Center,Airport,SUV,Driver_65,C5781,22.4,372.36,Card,Completed,4.8,3.7,88,2.0,Cloudy,81.24,291.12
R01005,2025-11-19,02:41,Pune,IT Park,Residential Area,Bike,Driver_12,C6848,4.4,59.26,UPI,Completed,4.1,3.9,71,1.0,Cloudy,17.06,42.2
R01006,2025-12-03,05:01,Delhi,City Center,Residential Area,Bike,Driver_64,C9719,28.1,408.01,Cash,Completed,3.3,4.2,65,2.0,Rainy,88.27,319.74
R01007,2025-03-20,04:20,Delhi,Bus Stand,Hospital,SUV,Driver_88,C9591,16.5,197.37,UPI,Completed,3.4,4.3,40,1.5,Sunny,82.21,115.16
R01008,2025-12-23,08:56,Hyderabad,IT Park,Airport,SUV,Driver_88,C8481,2.8,53.05,Card,Completed,4.3,3.3,79,1.0,Cloudy,8.63,44.42
R01009,2025-06-25,11:17,Pune,IT Park,Office Hub,Sedan,Driver_46,C5819,9.0,174.08,UPI,Completed,4.3,3.3,78,2.0,Cloudy,28.62,145.46
R01010,2025-05-18,12:53,Pune,Airport,Market,Bike,Driver_22,C5271,26.3,490.83,UPI,Completed,4.8,3.4,53,2.0,Rainy,67.95,422.88
R01011,2025-04-02,10:24,Pune,Railway Station,Airport,Sedan,Driver_44,C9679,6.7,105.55,Card,Completed,3.7,3.4,74,1.0,Cloudy,21.51,84.04
R01012,2025-12-30,12:23,Bangalore,IT Park,Hospital,SUV,Driver_3,C6250,12.2,238.1,Cash,Completed,3.6,3.5,10,1.0,Rainy,42.32,195.78
R01013,2025-11-18,19:07,Delhi,Airport,University,Bike,Driver_22,C1768,26.6,503.77,UPI,Completed,4.4,4.2,44,1.0,Sunny,118.98,384.79
R01014,2025-07-06,06:25,Bangalore,Mall,Office Hub,Mini,Driver_28,C3842,10.6,140.48,Cash,Completed,3.4,3.8,77,1.0,Sunny,35.63,104.85
R01015,2025-08-07,14:54,Mumbai,Bus Stand,Airport,Mini,Driver_37,C2427,10.9,110.75,UPI,Completed,3.4,3.8,77,1.0,Cloudy,42.1,68.65
R01016,2025-10-30,16:30,Hyderabad,Airport,Market,SUV,Driver_17,C4850,17.7,284.1,Card,Completed,4.7,3.7,30,1.0,Rainy,79.73,204.37
R01017,2025-10-13,13:26,Pune,IT Park,University,Bike,Driver_36,C5893,3.6,47.68,UPI,Completed,4.4,4.0,45,2.0,Cloudy,15.55,32.13
R01018,2025-06-23,23:37,Chennai,City Center,Market,Sedan,Driver_65,C3111,13.8,188.19,Cash,Cancelled,4.8,4.9,64,1.5,Sunny,63.49,124.7
R01019,2025-03-11,00:56,Chennai,Railway Station,Hospital,Sedan,Driver_10,C4873,3.1,35.83,UPI,Completed,4.7,5.0,24,1.5,Rainy,9.05,26.78
R01020,2025-02-05,06:00,Chennai,Bus Stand,University,Sedan,Driver_88,C2644,11.1,164.34,Cash,Completed,4.7,4.0,59,1.5,Cloudy,39.58,124.76
R01021,2025-11-14,22:31,Mumbai,IT Park,University,Bike,Driver_93,C5795,6.0,117.79,Card,Completed,4.5,3.3,75,2.0,Cloudy,24.43,93.36
R01022,2025-03-27,11:18,Mumbai,Bus Stand,Hospital,Mini,Driver_95,C3190,7.9,154.74,UPI,Completed,3.3,4.2,10,2.0,Rainy,28.26,126.48
R01023,2025-11-16,02:03,Mumbai,IT Park,Market,Bike,Driver_21,C4341,12.6,127.02,Card,Completed,3.7,4.1,70,1.5,Cloudy,28.6,98.42
R01024,2025-12-28,02:42,Hyderabad,IT Park,Market,SUV,Driver_96,C6950,14.8,264.46,Card,Completed,4.0,3.8,83,1.0,Rainy,69.55,194.91
R01025,2025-03-14,19:05,Hyderabad,IT Park,Airport,Sedan,Driver_94,C2675,16.3,289.41,Cash,Completed,4.7,4.4,25,2.0,Rainy,65.35,224.06
R01026,2025-03-31,02:29,Chennai,Railway Station,Hospital,Sedan,Driver_4,C6338,21.2,254.04,UPI,Completed,4.2,4.1,88,1.0,Cloudy,92.47,161.57
R01027,2025-07-30,05:06,Pune,Airport,Airport,SUV,Driver_31,C3357,22.5,404.87,UPI,Completed,3.7,3.7,41,2.0,Cloudy,89.36,315.51
R01028,2025-04-15,10:35,Chennai,Bus Stand,University,Bike,Driver_29,C3647,28.3,358.5,Cash,Completed,4.9,4.1,43,1.5,Cloudy,66.97,291.53
R01029,2025-09-13,19:45,Pune,IT Park,Residential Area,Sedan,Driver_74,C3856,22.3,263.24,Cash,Completed,3.1,3.5,86,1.5,Cloudy,74.49,188.75
R01030,2025-09-12,23:07,Mumbai,City Center,Hospital,Sedan,Driver_17,C3445,8.0,136.63,UPI,Completed,4.5,3.2,56,1.5,Cloudy,35.62,101.01
R01031,2025-01-28,17:12,Pune,IT Park,Hospital,Bike,Driver_67,C9248,6.9,129.95,Card,Completed,3.9,4.4,57,2.0,Cloudy,19.29,110.66
R01032,2025-07-02,05:15,Delhi,Railway Station,Residential Area,SUV,Driver_39,C4871,19.8,276.08,Cash,Completed,4.6,4.7,83,1.5,Sunny,43.22,232.86
R01033,2025-08-24,02:22,Chennai,City Center,Residential Area,Mini,Driver_100,C3444,25.4,295.4,Card,Completed,4.6,4.5,85,2.0,Rainy,66.81,228.59
R01034,2025-12-06,00:05,Chennai,City Center,Office Hub,Mini,Driver_79,C4216,10.5,155.19,UPI,Completed,5.0,3.2,85,1.5,Sunny,41.59,113.6
R01035,2025-11-08,03:09,Delhi,Railway Station,Office Hub,Mini,Driver_88,C8542,13.1,213.96,Cash,Completed,4.3,3.1,87,2.0,Cloudy,54.96,159.0
R01036,2025-02-15,03:07,Delhi,Airport,Hospital,Mini,Driver_58,C3228,12.7,140.27,Card,Completed,4.5,4.1,66,1.0,Sunny,60.2,80.07
R01037,2025-11-15,23:46,Hyderabad,Mall,Office Hub,Mini,Driver_85,C3930,8.0,103.49,Cash,Completed,4.3,3.6,76,1.0,Sunny,20.62,82.87
R01038,2025-05-25,05:06,Hyderabad,Bus Stand,Hospital,Sedan,Driver_44,C1143,4.5,46.02,Card,Completed,5.0,3.3,46,1.5,Sunny,16.54,29.48
R01039,2025-01-09,18:12,Chennai,IT Park,Residential Area,Mini,Driver_28,C6656,21.6,295.21,UPI,Completed,4.2,4.6,22,1.0,Rainy,105.91,189.3
R01040,2025-03-02,04:17,Pune,Mall,University,SUV,Driver_98,C3135,7.3,141.27,UPI,Completed,3.5,3.1,29,1.0,Sunny,26.64,114.63
R01041,2025-09-04,01:27,Pune,IT Park,Market,Mini,Driver_22,C2007,5.4,87.17,Cash,Completed,4.9,3.9,85,1.0,Rainy,18.56,68.61
R01042,2025-04-27,04:08,Delhi,Mall,Market,SUV,Driver_21,C1124,26.1,399.6,UPI,Completed,4.7,3.1,17,1.0,Sunny,126.21,273.39
R01043,2025-11-12,11:58,Chennai,IT Park,Market,Bike,Driver_40,C2063,27.3,534.15,Cash,Completed,4.4,5.0,57,1.5,Rainy,100.83,433.32
R01044,2025-03-30,07:16,Bangalore,IT Park,University,Mini,Driver_15,C1722,15.4,170.39,Card,Completed,3.2,4.6,25,1.0,Sunny,69.46,100.93
R01045,2025-01-14,23:50,Bangalore,Airport,University,Sedan,Driver_55,C9458,13.6,167.26,UPI,Completed,4.0,4.6,56,1.5,Sunny,45.53,121.73
R01046,2025-03-17,18:01,Delhi,IT Park,Residential Area,Sedan,Driver_66,C1695,26.3,291.45,Cash,Completed,3.5,3.9,39,1.5,Sunny,79.64,211.81
R01047,2025-01-25,09:23,Mumbai,IT Park,Office Hub,Mini,Driver_91,C4220,29.2,570.54,UPI,Completed,3.9,3.7,77,2.0,Rainy,101.5,469.04
R01048,2025-08-17,13:45,Delhi,City Center,Residential Area,SUV,Driver_26,C4282,14.0,175.53,Card,Completed,4.6,4.8,66,1.5,Rainy,29.25,146.28
R01049,2025-07-21,13:52,Mumbai,Railway Station,Airport,Bike,Driver_3,C1525,6.2,83.9,UPI,Cancelled,3.8,3.9,49,1.5,Cloudy,13.59,70.31
R01050,2025-10-29,00:48,Hyderabad,Bus Stand,University,Mini,Driver_33,C1611,3.9,43.54,UPI,Completed,3.5,3.5,80,1.0,Cloudy,13.03,30.51
R01051,2025-10-16,22:54,Bangalore,Railway Station,Airport,Mini,Driver_41,C3820,21.8,369.82,UPI,Completed,4.2,3.1,85,1.5,Cloudy,81.15,288.67
R01052,2025-11-03,15:59,Hyderabad,Bus Stand,Office Hub,Mini,Driver_26,C8589,27.6,492.2,Card,Completed,3.2,3.8,87,2.0,Cloudy,99.02,393.18
R01053,2025-05-30,03:26,Hyderabad,Mall,Residential Area,Bike,Driver_62,C5360,27.4,535.79,UPI,Completed,3.3,3.6,33,1.0,Cloudy,67.0,468.79
R01054,2025-12-19,16:42,Delhi,City Center,University,Mini,Driver_9,C5327,18.5,238.48,UPI,Completed,4.7,4.9,27,1.0,Sunny,68.55,169.93
R01055,2025-08-28,01:32,Delhi,Airport,University,Mini,Driver_21,C1449,14.9,283.71,Card,Completed,4.3,3.2,79,1.0,Sunny,67.54,216.17
R01056,2025-07-09,21:44,Pune,IT Park,Office Hub,Mini,Driver_11,C8281,23.0,361.46,UPI,Completed,4.1,4.3,47,2.0,Cloudy,87.09,274.37
R01057,2025-01-16,02:34,Mumbai,Railway Station,Residential Area,Bike,Driver_46,C9551,28.0,530.37,Card,Completed,3.5,5.0,74,1.5,Rainy,81.55,448.82
R01058,2025-01-06,17:11,Hyderabad,IT Park,Market,Bike,Driver_86,C2535,3.7,37.95,UPI,Completed,3.8,3.2,86,1.5,Sunny,13.4,24.55
R01059,2025-11-28,21:05,Pune,Mall,Office Hub,Bike,Driver_72,C9268,28.2,426.07,UPI,Completed,4.5,4.2,71,2.0,Cloudy,98.67,327.4
R01060,2025-01-26,08:02,Delhi,City Center,University,Mini,Driver_46,C7998,18.5,227.43,UPI,Completed,4.1,3.5,72,1.5,Cloudy,43.54,183.89
R01061,2025-12-20,17:35,Hyderabad,City Center,Airport,Bike,Driver_24,C5798,8.3,143.0,Card,Completed,4.2,3.8,46,2.0,Rainy,25.42,117.58
R01062,2025-07-16,17:15,Bangalore,IT Park,Hospital,SUV,Driver_20,C2061,22.2,429.69,Cash,Completed,4.1,3.2,28,1.0,Rainy,72.99,356.7
R01063,2025-10-24,07:52,Delhi,City Center,Hospital,Sedan,Driver_35,C9759,19.6,249.94,Cash,Completed,4.0,4.2,65,1.0,Rainy,71.35,178.59
R01064,2025-07-22,15:09,Pune,Airport,University,Mini,Driver_80,C2038,29.7,520.61,UPI,Completed,3.4,4.7,85,2.0,Sunny,99.07,421.54
R01065,2025-07-03,21:48,Mumbai,Bus Stand,University,Mini,Driver_30,C4495,29.6,485.47,Cash,Completed,4.8,3.7,41,1.0,Rainy,73.7,411.77
R01066,2025-06-14,17:32,Delhi,Railway Station,Market,SUV,Driver_97,C5949,4.6,61.29,Cash,Completed,3.2,3.2,50,2.0,Sunny,20.65,40.64
R01067,2025-04-09,22:18,Delhi,IT Park,Airport,Bike,Driver_96,C2070,9.7,173.41,Card,Completed,3.5,4.1,79,2.0,Sunny,31.52,141.89
R01068,2025-10-07,17:58,Pune,Railway Station,Residential Area,SUV,Driver_11,C8255,22.4,418.05,Cash,Completed,4.7,3.2,38,1.5,Cloudy,75.83,342.22
R01069,2025-04-05,12:40,Chennai,City Center,Hospital,Sedan,Driver_90,C7485,12.5,158.13,Card,Completed,3.9,4.9,58,2.0,Rainy,40.83,117.3
R01070,2025-12-19,02:20,Chennai,Airport,Residential Area,Mini,Driver_79,C3208,11.5,145.04,Card,Completed,3.4,4.7,71,1.5,Sunny,33.82,111.22
R01071,2025-12-23,12:56,Delhi,IT Park,Airport,Mini,Driver_30,C9811,21.5,290.52,Card,Completed,3.4,3.6,62,2.0,Cloudy,47.54,242.98
R01072,2025-03-06,03:32,Hyderabad,IT Park,Residential Area,Mini,Driver_4,C5933,18.2,241.63,UPI,Completed,4.9,3.5,16,1.5,Rainy,69.13,172.5
R01073,2025-07-12,21:55,Pune,IT Park,University,Bike,Driver_53,C1819,9.7,184.59,Cash,Completed,3.5,3.0,49,1.5,Rainy,44.47,140.12
R01074,2025-07-06,15:48,Hyderabad,Mall,Market,Sedan,Driver_25,C9297,14.4,221.4,Card,Completed,3.3,4.7,57,1.5,Rainy,30.06,191.34
R01075,2025-07-15,04:54,Bangalore,Airport,Residential Area,Bike,Driver_81,C6472,19.7,348.77,Card,Completed,3.5,3.1,64,1.0,Sunny,59.29,289.48
R01076,2025-03-02,05:09,Hyderabad,IT Park,Airport,Bike,Driver_40,C7573,10.2,200.25,UPI,Completed,4.2,3.8,23,1.0,Sunny,44.82,155.43
R01077,2025-05-24,22:06,Bangalore,City Center,Hospital,Bike,Driver_8,C1100,4.6,87.89,Card,Completed,3.9,4.0,60,1.5,Cloudy,20.95,66.94
R01078,2025-09-11,17:08,Bangalore,IT Park,Residential Area,SUV,Driver_58,C3210,7.5,80.93,Card,Completed,3.5,3.3,64,1.0,Sunny,28.0,52.93
R01079,2025-02-26,05:03,Hyderabad,Mall,Office Hub,Bike,Driver_45,C7322,7.7,96.34,Card,Completed,4.1,4.9,31,1.5,Rainy,32.39,63.95
R01080,2025-09-21,05:19,Mumbai,City Center,Market,SUV,Driver_47,C5396,5.6,93.62,UPI,Completed,4.9,3.5,57,1.5,Cloudy,22.87,70.75
R01081,2025-08-28,10:47,Delhi,Railway Station,Office Hub,Sedan,Driver_92,C8331,6.1,73.01,Cash,Completed,4.2,4.5,72,2.0,Cloudy,28.3,44.71
R01082,2025-02-13,14:28,Chennai,Mall,Airport,Sedan,Driver_63,C3780,27.2,380.3,UPI,Completed,4.7,4.1,31,1.0,Rainy,71.23,309.07
R01083,2025-07-01,22:00,Pune,IT Park,Office Hub,Mini,Driver_33,C6389,20.3,215.34,Card,Completed,3.1,4.2,39,1.5,Cloudy,92.17,123.17
R01084,2025-10-07,16:53,Mumbai,Mall,Residential Area,Mini,Driver_90,C2701,6.1,99.07,Card,Completed,4.7,3.9,74,1.5,Cloudy,16.4,82.67
R01085,2025-02-04,13:22,Chennai,Mall,Market,SUV,Driver_55,C1876,29.7,379.82,Card,Completed,4.1,3.7,18,1.5,Cloudy,82.07,297.75
R01086,2025-11-14,06:28,Chennai,Bus Stand,Airport,SUV,Driver_31,C3020,21.7,336.89,UPI,Completed,4.9,4.0,42,2.0,Cloudy,44.41,292.48
R01087,2025-07-17,19:36,Mumbai,Bus Stand,Hospital,Mini,Driver_40,C6152,18.2,361.85,Cash,Completed,3.3,4.0,45,1.5,Cloudy,65.21,296.64
R01088,2025-03-12,08:24,Pune,City Center,Airport,Bike,Driver_91,C5139,8.5,153.87,UPI,Completed,4.8,4.7,38,2.0,Rainy,38.98,114.89
R01089,2025-03-25,16:15,Delhi,Bus Stand,Airport,Bike,Driver_4,C7420,8.7,155.93,UPI,Cancelled,4.1,5.0,76,2.0,Sunny,21.34,134.59
R01090,2025-12-31,18:35,Delhi,Airport,Office Hub,Sedan,Driver_23,C1034,27.9,325.81,UPI,Completed,4.0,3.9,58,1.0,Sunny,65.94,259.87
